date,open,high,low,close,change
2018-04-19,8045.1,8053.0,8045.1,8053.0,-0.02
2018-04-20,8062.2,8062.2,8049.3,8057.0,0.05
2018-04-23,8067.3,8067.3,8042.1,8042.1,-0.18
2018-04-24,8060.7,8060.7,8038.6,8058.0,0.2
2018-04-25,8022.4,8038.0,8022.4,8038.0,-0.25
2018-04-26,8059.8,8059.8,8041.3,8045.0,0.09
2018-04-27,8089.0,8089.0,8039.9,8055.0,0.12
2018-04-30,8016.2,8051.0,8016.2,8051.0,-0.05
2018-05-01,8049.8,8060.9,8048.0,8048.0,-0.04
2018-05-02,8109.5,8109.5,8038.5,8048.0,0.0
2018-05-03,8073.1,8073.1,8041.4,8045.0,-0.04
2018-05-04,8034.0,8048.0,8034.0,8048.0,0.04
2018-05-07,8047.7,8050.0,8032.4,8032.4,-0.19
2018-05-08,8028.4,8032.9,8028.4,8030.0,-0.03
2018-05-09,8037.2,8050.0,8028.3,8050.0,0.25
2018-05-10,8049.2,8049.2,8030.0,8030.0,-0.25
2018-05-11,8013.4,8033.1,8013.4,8030.0,0.0
2018-05-14,8022.2,8041.0,8002.1,8016.7,-0.17
2018-05-15,8039.9,8039.9,7999.9,8000.0,-0.21
2018-05-16,8061.4,8061.4,7999.4,8000.0,0.0
2018-05-17,7980.2,7999.4,7980.2,7999.4,-0.01
2018-05-18,7997.8,7998.1,7996.8,7998.1,-0.02
2018-05-21,8007.4,8007.4,7989.9,7989.9,-0.1
2018-05-22,7969.5,7980.0,7963.4,7980.0,-0.12
2018-05-23,7980.5,7980.5,7971.5,7980.0,0.0
2018-05-24,7972.3,7977.0,7967.6,7977.0,-0.04
2018-05-25,7965.7,7982.0,7965.7,7982.0,0.06
2018-05-28,7982.3,7982.3,7970.0,7975.0,-0.09
2018-05-29,7989.0,7989.0,7954.4,7970.0,-0.06
2018-05-30,7961.3,7965.0,7946.9,7965.0,-0.06
2018-05-31,7927.5,7961.0,7927.5,7961.0,-0.05
2018-06-01,7942.5,7970.0,7942.5,7950.0,-0.14
2018-06-04,7997.7,7997.7,7924.0,7995.6,0.57
2018-06-05,7967.1,7967.1,7908.9,7925.0,-0.88
2018-06-06,7881.2,7925.0,7881.2,7925.0,0.0
2018-06-07,7904.9,7925.0,7904.9,7925.0,0.0
2018-06-08,7936.2,7936.2,7919.0,7924.0,-0.01
2018-06-11,7882.3,7914.3,7882.3,7884.1,-0.5
2018-06-12,7921.4,7921.4,7909.7,7909.7,0.32
2018-06-13,7939.2,7939.2,7889.0,7889.0,-0.26
2018-06-14,7882.6,7885.0,7860.1,7885.0,-0.05
2018-06-15,8037.8,8037.8,7883.3,7885.0,0.0
2018-06-18,7880.0,7900.0,7878.4,7900.0,0.19
2018-06-19,7870.1,7870.1,7846.4,7865.0,-0.44
2018-06-20,7820.2,7860.0,7820.2,7860.0,-0.06
2018-06-21,7842.2,7865.0,7842.2,7865.0,0.06
2018-06-22,7808.3,7861.0,7808.3,7861.0,-0.05
2018-06-25,7841.1,7851.0,7841.1,7850.0,-0.14
2018-06-26,7820.5,7870.0,7820.5,7870.0,0.25
2018-06-27,7868.3,7868.3,7843.2,7855.0,-0.19
2018-06-28,7890.1,7890.1,7840.0,7840.0,-0.19
2018-06-29,7860.6,7860.6,7836.7,7850.0,0.13
2018-07-02,7816.7,7850.0,7816.7,7850.0,0.0
2018-07-03,7843.0,7843.0,7803.6,7826.0,-0.31
2018-07-04,7796.6,7827.0,7796.6,7827.0,0.01
2018-07-05,7803.3,7827.0,7803.3,7818.2,-0.11
2018-07-06,7811.9,7816.0,7811.9,7816.0,-0.03
2018-07-09,7786.8,7813.8,7784.7,7784.7,-0.4
2018-07-10,7828.4,7828.4,7786.9,7805.0,0.26
2018-07-11,7767.2,7805.0,7767.2,7805.0,0.0
2018-07-12,7808.1,7810.0,7770.3,7810.0,0.06
2018-07-13,7768.0,7810.0,7768.0,7810.0,0.0
2018-07-16,7747.4,7783.0,7747.4,7783.0,-0.35
2018-07-17,7788.0,7788.0,7762.0,7767.0,-0.21
2018-07-18,7806.8,7806.8,7759.5,7765.0,-0.03
2018-07-19,7742.5,7762.7,7742.5,7757.0,-0.1
2018-07-20,7718.5,7757.0,7718.5,7755.0,-0.03
2018-07-23,7698.6,7757.2,7698.6,7704.8,-0.65
2018-07-24,7771.2,7771.2,7757.2,7757.2,0.68
2018-07-25,7777.9,7777.9,7758.3,7760.5,0.04
2018-07-26,7729.7,7759.3,7729.7,7758.3,-0.03
2018-07-27,7803.9,7803.9,7758.5,7759.3,0.01
2018-07-30,7738.1,7758.5,7738.1,7758.5,-0.01
2018-07-31,7741.6,7780.0,7741.6,7780.0,0.28
2018-08-01,7790.3,7790.3,7763.3,7770.0,-0.13
2018-08-02,7777.3,7777.3,7750.0,7750.0,-0.26
2018-08-03,7786.6,7786.6,7760.6,7771.0,0.27
2018-08-06,7774.0,7774.0,7753.0,7770.0,-0.01
2018-08-07,7748.4,7753.8,7747.2,7750.0,-0.26
2018-08-08,7749.0,7752.2,7749.0,7750.0,0.0
2018-08-09,7742.7,7760.0,7742.7,7760.0,0.13
2018-08-10,7799.4,7799.4,7752.5,7760.0,0.0
2018-08-13,7799.8,7799.8,7753.4,7765.0,0.06
2018-08-14,7737.7,7771.0,7737.7,7770.0,0.06
2018-08-15,7800.0,7800.0,7760.0,7770.0,0.0
2018-08-16,7742.8,7755.3,7742.8,7750.0,-0.26
2018-08-17,7753.8,7770.0,7753.8,7765.0,0.19
2018-08-20,7725.2,7770.0,7725.2,7770.0,0.06
2018-08-21,7704.4,7783.0,7704.4,7783.0,0.17
2018-08-22,7737.9,7771.6,7737.9,7770.0,-0.17
2018-08-23,7777.0,7781.6,7776.8,7780.0,0.13
2018-08-24,7804.6,7804.6,7770.0,7775.0,-0.06
2018-08-27,7731.1,7770.6,7731.1,7744.2,-0.4
2018-08-28,7724.9,7798.5,7724.9,7770.6,0.34
2018-08-29,7801.0,7802.6,7798.5,7798.5,0.36
2018-08-30,7766.9,7802.6,7766.9,7802.6,0.05
2018-08-31,7818.8,7818.8,7798.4,7798.4,-0.05
2018-09-03,7843.1,7843.1,7797.5,7800.7,0.03
2018-09-04,7798.8,7800.6,7797.5,7797.5,-0.04
2018-09-05,7779.3,7800.6,7779.3,7800.6,0.04
2018-09-06,7769.9,7797.4,7769.9,7797.4,-0.04
2018-09-07,7802.4,7819.2,7796.3,7796.3,-0.01
2018-09-10,7857.3,7857.3,7770.0,7819.2,0.29
2018-09-11,7801.3,7834.1,7770.0,7770.0,-0.63
2018-09-12,7824.8,7840.0,7824.8,7840.0,0.9
2018-09-13,7801.4,7840.0,7801.4,7840.0,0.0
2018-09-14,7784.1,7850.0,7784.1,7850.0,0.13
2018-09-17,7884.6,7884.6,7834.7,7840.0,-0.13
2018-09-18,7827.6,8005.1,7827.6,8000.0,2.04
2018-09-19,8011.4,8011.4,8000.0,8000.0,0.0
2018-09-20,8020.9,8020.9,8005.0,8005.0,0.06
2018-09-21,7972.9,8006.4,7972.9,8005.0,0.0
2018-09-24,8017.1,8059.0,8003.1,8003.1,-0.02
2018-09-25,8015.6,8061.0,8015.6,8017.6,0.18
2018-09-26,8048.7,8060.0,8048.7,8060.0,0.53
2018-09-27,8051.0,8059.0,8051.0,8059.0,-0.01
2018-09-28,8106.7,8106.7,8050.9,8059.0,0.0
2018-10-01,8031.5,8060.0,8031.5,8060.0,0.01
2018-10-02,8070.8,8070.8,8043.8,8050.0,-0.12
2018-10-03,8026.1,8154.8,8026.1,8150.0,1.24
2018-10-04,8203.7,8203.7,8145.0,8145.0,-0.06
2018-10-05,8136.7,8150.0,8136.7,8150.0,0.06
2018-10-08,8131.6,8150.6,8123.4,8123.4,-0.33
2018-10-09,8134.2,8159.0,8134.2,8150.6,0.33
2018-10-10,8111.9,8153.1,8111.9,8150.0,-0.01
2018-10-11,8129.9,8151.0,8129.9,8151.0,0.01
2018-10-12,8139.2,8151.0,8139.2,8151.0,0.0
2018-10-15,8172.4,8172.4,8154.3,8155.0,0.05
2018-10-16,8161.9,8177.8,8155.0,8165.0,0.12
2018-10-17,8178.8,8179.4,8155.0,8155.0,-0.12
2018-10-18,8210.9,8210.9,8175.0,8175.0,0.25
2018-10-19,8223.4,8223.4,8175.0,8175.0,0.0
2018-10-22,8142.8,8176.0,8142.8,8175.0,0.0
2018-10-23,8204.4,8204.4,8175.0,8175.0,0.0
2018-10-24,8193.6,8199.5,8185.0,8185.0,0.12
2018-10-25,8204.9,8204.9,8186.0,8186.0,0.01
2018-10-26,8217.5,8217.5,8185.0,8185.0,-0.01
2018-10-29,8165.5,8195.2,8157.2,8157.2,-0.34
2018-10-30,8208.3,8208.3,8200.0,8200.0,0.52
2018-10-31,8209.0,8219.0,8186.0,8186.0,-0.17
2018-11-01,8229.2,8229.2,8200.0,8200.0,0.17
2018-11-02,8200.0,8221.6,8185.0,8185.0,-0.18
2018-11-05,8260.6,8260.6,8196.0,8196.0,0.13
2018-11-06,8177.4,8216.6,8177.4,8209.0,0.16
2018-11-07,8176.4,8225.2,8176.4,8201.0,-0.1
2018-11-08,8260.2,8260.2,8210.0,8210.0,0.11
2018-11-09,8251.6,8251.6,8215.0,8215.0,0.06
2018-11-12,8238.9,8238.9,8215.6,8219.0,0.05
2018-11-13,8243.5,8243.5,8215.6,8215.6,-0.04
2018-11-14,8203.1,8261.0,8203.1,8261.0,0.55
2018-11-15,8206.2,8250.0,8206.2,8250.0,-0.13
2018-11-16,8224.8,8255.4,8224.8,8230.0,-0.24
2018-11-19,8194.6,8240.6,8188.5,8188.5,-0.5
2018-11-20,8222.8,8247.9,8222.8,8235.0,0.57
2018-11-21,8294.5,8294.5,8245.0,8245.0,0.12
2018-11-22,8257.6,8257.6,8247.0,8247.0,0.02
2018-11-23,8257.0,8257.0,8243.4,8248.6,0.02
2018-11-26,8255.8,8255.8,8236.7,8250.7,0.03
2018-11-27,8272.7,8282.9,8265.0,8265.0,0.17
2018-11-28,8306.9,8306.9,8244.3,8269.0,0.05
2018-11-29,8183.1,8264.8,8183.1,8260.0,-0.11
2018-11-30,8252.5,8284.0,8205.0,8205.0,-0.67
2018-12-03,8293.1,8307.8,8270.0,8307.8,1.25
2018-12-04,8254.0,8278.6,8254.0,8274.0,-0.41
2018-12-05,8318.6,8318.6,8274.0,8274.0,0.0
2018-12-06,8289.0,8289.0,8282.0,8285.0,0.13
2018-12-07,8258.4,8284.6,8258.4,8275.0,-0.12
2018-12-10,8263.6,8280.5,8263.6,8265.0,-0.12
2018-12-11,8322.6,8322.6,8258.8,8270.0,0.06
2018-12-12,8306.8,8306.8,8272.0,8272.0,0.02
2018-12-13,8254.6,8278.4,8254.6,8270.0,-0.02
2018-12-14,8293.8,8293.8,8257.3,8270.0,0.0
2018-12-17,8244.4,8286.3,8244.4,8270.0,0.0
2018-12-18,8288.4,8300.0,8285.0,8285.0,0.18
2018-12-19,8300.2,8300.2,8293.9,8300.0,0.18
2018-12-20,8307.4,8307.4,8275.0,8280.0,-0.24
2018-12-21,8307.1,8307.1,8275.0,8275.0,-0.06
2018-12-24,8328.6,8328.6,8272.0,8272.0,-0.04
2018-12-25,8288.4,8300.0,8288.4,8300.0,0.34
2018-12-26,8294.0,8294.0,8288.4,8288.4,-0.14
2018-12-27,8319.8,8333.0,8302.3,8305.0,0.2
2018-12-28,8264.8,8323.0,8264.8,8323.0,0.22
2018-12-31,8321.2,8321.2,8305.0,8319.0,-0.05
2019-01-01,8288.6,8305.0,8288.6,8305.0,-0.17
2019-01-02,8306.2,8309.2,8288.6,8288.6,-0.2
2019-01-03,8374.5,8374.5,8304.2,8306.0,0.21
2019-01-04,8259.0,8304.8,8259.0,8300.0,-0.07
2019-01-07,8305.0,8305.0,8297.5,8305.0,0.06
2019-01-08,8283.9,8307.4,8283.9,8307.0,0.02
2019-01-09,8313.6,8317.0,8309.4,8317.0,0.12
2019-01-10,8234.9,8309.4,8234.9,8309.4,-0.09
2019-01-11,8317.2,8317.2,8306.0,8307.0,-0.03
2019-01-14,8356.8,8356.8,8307.0,8307.0,0.0
2019-01-15,8309.0,8326.0,8309.0,8326.0,0.23
2019-01-16,8331.0,8331.0,8314.2,8316.0,-0.12
2019-01-17,8301.3,8326.0,8301.3,8326.0,0.12
2019-01-18,8320.2,8320.2,8307.3,8310.0,-0.19
2019-01-21,8327.5,8327.5,8320.0,8320.0,0.12
2019-01-22,8316.0,8324.7,8316.0,8320.0,0.0
2019-01-23,8320.7,8350.0,8320.0,8320.0,0.0
2019-01-24,8331.0,8348.0,8320.0,8340.0,0.24
2019-01-25,8370.8,8370.8,8337.8,8355.0,0.18
2019-01-28,8288.6,8355.0,8288.6,8296.9,-0.7
2019-01-29,8333.7,8355.0,8333.7,8350.0,0.64
2019-01-30,8337.6,8355.0,8337.6,8355.0,0.06
2019-01-31,8311.2,8355.0,8311.2,8355.0,0.0
2019-02-01,8380.5,8382.6,8340.0,8382.6,0.33
2019-02-04,8362.4,8362.4,8350.0,8350.0,-0.39
2019-02-05,8363.4,8370.0,8363.4,8370.0,0.24
2019-02-06,8381.8,8382.0,8349.1,8365.0,-0.06
2019-02-07,8364.9,8370.0,8364.9,8370.0,0.06
2019-02-08,8358.3,8375.0,8358.3,8375.0,0.06
2019-02-11,8381.7,8381.7,8364.4,8373.5,-0.02
2019-02-12,8391.9,8391.9,8360.1,8370.0,-0.04
2019-02-13,8328.1,8370.0,8328.1,8370.0,0.0
2019-02-14,8414.2,8414.2,8363.8,8370.0,0.0
2019-02-15,8344.4,8370.0,8344.4,8370.0,0.0
2019-02-18,8341.1,8362.7,8341.1,8360.0,-0.12
2019-02-19,8379.9,8379.9,8360.0,8362.7,0.03
2019-02-20,8311.1,8365.0,8311.1,8365.0,0.03
2019-02-21,8354.8,8355.6,8352.0,8352.0,-0.16
2019-02-22,8367.3,8375.0,8359.6,8375.0,0.28
2019-02-25,8352.3,8380.0,8352.3,8356.7,-0.22
2019-02-26,8361.2,8380.0,8360.0,8380.0,0.28
2019-02-27,8352.7,8380.0,8352.7,8380.0,0.0
2019-02-28,8388.4,8388.4,8364.2,8370.0,-0.12
2019-03-01,8399.0,8399.0,8371.4,8375.0,0.06
2019-03-04,8383.6,8383.6,8356.1,8365.0,-0.12
2019-03-05,8363.1,8368.5,8360.0,8362.0,-0.04
2019-03-06,8386.4,8386.4,8350.0,8350.0,-0.14
2019-03-07,8354.5,8375.0,8350.0,8375.0,0.3
2019-03-08,8447.3,8447.3,8350.0,8350.0,-0.3
2019-03-11,8352.6,8352.6,8335.0,8343.7,-0.08
2019-03-12,8338.0,8350.0,8335.0,8335.0,-0.1
2019-03-13,8314.9,8350.0,8314.9,8350.0,0.18
2019-03-14,8321.7,8335.0,8321.7,8335.0,-0.18
2019-03-15,8325.4,8345.0,8325.4,8345.0,0.12
2019-03-18,8339.1,8350.0,8339.1,8350.0,0.06
2019-03-19,8356.9,8358.3,8343.8,8358.3,0.1
2019-03-20,8350.7,8350.7,8341.2,8349.0,-0.11
2019-03-21,8291.0,8348.0,8291.0,8348.0,-0.01
2019-03-22,8362.3,8365.3,8345.0,8345.0,-0.04
2019-03-25,8351.5,8351.5,8329.8,8329.8,-0.18
2019-03-26,8342.5,8359.0,8342.5,8355.0,0.3
2019-03-27,8386.5,8386.5,8355.5,8359.0,0.05
2019-03-28,8378.8,8378.8,8349.0,8359.0,0.0
2019-03-29,8351.5,8356.2,8350.0,8350.0,-0.11
2019-04-02,8391.4,8391.4,8375.0,8389.0,0.47
2019-04-03,8386.1,8386.8,8375.0,8375.0,-0.17
2019-04-04,8385.6,8386.6,8380.0,8380.0,0.06
2019-04-05,8390.2,8390.2,8375.0,8375.0,-0.06
2019-04-08,8393.0,8425.0,8378.0,8378.0,0.04
2019-04-09,8392.4,8425.0,8392.4,8425.0,0.56
2019-04-10,8429.4,8429.4,8380.3,8400.0,-0.3
2019-04-11,8379.8,8427.0,8379.8,8427.0,0.32
2019-04-12,8436.1,8436.7,8400.0,8436.7,0.12
2019-04-15,8425.4,8425.4,8413.3,8413.3,-0.28
2019-04-16,8424.0,8426.0,8408.4,8426.0,0.15
2019-04-17,8419.2,8430.0,8400.0,8430.0,0.05
2019-04-18,8431.7,8431.7,8400.0,8400.0,-0.36
2019-04-19,8438.3,8438.3,8420.0,8420.0,0.24
2019-04-22,8431.5,8431.5,8400.0,8400.0,-0.24
2019-04-23,8420.7,8420.7,8405.0,8405.0,0.06
2019-04-24,8429.3,8429.3,8390.0,8415.0,0.12
2019-04-25,8445.6,8445.6,8390.0,8390.0,-0.3
2019-04-26,8405.5,8409.3,8400.0,8400.0,0.12
2019-04-29,8398.4,8408.6,8387.4,8387.4,-0.15
2019-04-30,8386.0,8414.9,8386.0,8405.0,0.21
2019-05-01,8411.4,8411.4,8400.0,8400.0,-0.06
2019-05-02,8421.7,8421.7,8400.0,8400.0,0.0
2019-05-03,8433.3,8433.3,8405.0,8405.0,0.06
2019-05-06,8387.3,8412.8,8387.3,8400.0,-0.06
2019-05-07,8410.7,8414.3,8408.0,8408.0,0.1
2019-05-08,8421.8,8421.8,8400.0,8405.0,-0.04
2019-05-09,8419.9,8419.9,8400.0,8400.0,-0.06
2019-05-10,8397.1,8416.6,8397.1,8400.0,0.0
2019-05-13,8414.5,8418.1,8414.5,8415.0,0.18
2019-05-14,8419.3,8425.3,8405.0,8405.0,-0.12
2019-05-15,8446.3,8446.3,8405.0,8425.0,0.24
2019-05-16,8416.0,8423.2,8405.0,8405.0,-0.24
2019-05-17,8449.1,8449.1,8418.0,8418.0,0.15
2019-05-20,8426.6,8426.6,8410.0,8424.1,0.07
2019-05-21,8415.8,8417.3,8410.0,8410.0,-0.17
2019-05-23,8438.1,8439.1,8400.0,8439.1,0.35
2019-05-24,8390.8,8425.8,8390.8,8400.0,-0.46
2019-05-27,8411.5,8439.4,8411.5,8411.5,0.14
2019-05-28,8438.6,8451.6,8400.0,8439.4,0.33
2019-05-29,8467.9,8470.6,8445.0,8470.6,0.37
2019-05-30,8467.5,8467.5,8440.0,8445.0,-0.3
2019-05-31,8457.3,8457.3,8440.0,8440.0,-0.06
2019-06-03,8430.0,8451.3,8412.6,8412.6,-0.32
2019-06-04,8405.7,8478.2,8405.7,8465.0,0.62
2019-06-05,8484.3,8484.3,8473.0,8473.0,0.09
2019-06-06,8505.8,8505.8,8470.0,8470.0,-0.04
2019-06-07,8450.5,8470.0,8450.5,8470.0,0.0
2019-06-10,8421.8,8487.1,8421.8,8465.0,-0.06
2019-06-11,8479.9,8481.9,8465.0,8465.0,0.0
2019-06-12,8474.4,8481.1,8460.0,8460.0,-0.06
2019-06-13,8501.0,8501.0,8480.0,8480.0,0.24
2019-06-14,8491.3,8491.8,8468.0,8470.0,-0.12
2019-06-17,8521.9,8528.5,8468.0,8505.4,0.42
2019-06-18,8481.4,8508.1,8480.0,8480.0,-0.3
2019-06-19,8505.8,8505.8,8475.0,8475.0,-0.06
2019-06-20,8480.4,8501.2,8480.0,8500.0,0.29
2019-06-21,8508.9,8508.9,8480.0,8480.0,-0.24
2019-06-24,8446.1,8512.8,8444.0,8475.0,-0.06
2019-06-25,8509.7,8532.8,8504.0,8530.0,0.65
2019-06-26,8541.7,8541.7,8529.8,8532.8,0.03
2019-06-27,8522.5,8531.7,8510.0,8510.0,-0.27
2019-06-28,8535.1,8535.1,8520.0,8520.0,0.12
2019-07-01,8545.6,8571.4,8520.0,8520.0,0.0
2019-07-02,8573.0,8573.0,8525.0,8570.4,0.59
2019-07-03,8547.8,8547.8,8530.0,8547.8,-0.26
2019-07-04,8549.6,8551.1,8525.0,8525.0,-0.27
2019-07-05,8541.5,8541.5,8525.0,8541.5,0.19
2019-07-08,8567.7,8567.7,8530.0,8530.0,-0.13
2019-07-09,8541.0,8550.0,8541.0,8550.0,0.23
2019-07-10,8543.0,8548.0,8543.0,8548.0,-0.02
2019-07-11,8512.9,8541.9,8512.9,8538.0,-0.12
2019-07-12,8561.4,8561.4,8526.5,8540.0,0.02
2019-07-15,8516.9,8555.0,8516.9,8538.0,-0.02
2019-07-16,8561.3,8561.3,8552.3,8555.0,0.2
2019-07-17,8559.2,8559.2,8541.0,8552.3,-0.03
2019-07-18,8533.4,8560.0,8533.4,8560.0,0.09
2019-07-19,8498.2,8551.2,8498.2,8545.0,-0.18
2019-07-22,8566.6,8585.0,8534.0,8554.6,0.11
2019-07-23,8564.0,8594.1,8564.0,8585.0,0.36
2019-07-24,8616.2,8616.2,8573.0,8580.0,-0.06
2019-07-25,8580.5,8590.4,8575.0,8575.0,-0.06
2019-07-26,8587.2,8589.1,8575.0,8575.0,0.0
2019-07-29,8591.8,8616.1,8575.0,8575.0,0.0
2019-07-30,8597.8,8632.0,8526.0,8526.0,-0.57
2019-07-31,8622.8,8622.8,8607.9,8615.0,1.04
2019-08-01,8665.2,8665.2,8620.0,8620.0,0.06
2019-08-02,8597.6,8628.1,8597.6,8620.0,0.0
2019-08-05,8626.0,8633.3,8620.0,8620.0,0.0
2019-08-06,8581.1,8672.6,8581.1,8665.0,0.52
2019-08-07,8668.8,8668.8,8665.0,8665.0,0.0
2019-08-08,8656.1,8656.1,8647.5,8650.0,-0.17
2019-08-09,8657.3,8674.2,8650.0,8650.0,0.0
2019-08-12,8669.7,8674.2,8669.7,8674.2,0.28
2019-08-13,8656.6,8673.1,8612.4,8673.1,-0.01
2019-08-14,8642.9,8642.9,8612.4,8612.4,-0.7
2019-08-15,8660.3,8681.3,8630.0,8630.0,0.2
2019-08-16,8717.0,9037.3,8681.3,8681.3,0.59
2019-08-19,9026.4,9118.9,9026.4,9037.3,4.1
2019-08-20,9137.8,9137.8,9118.9,9118.9,0.9
2019-08-21,9105.9,9119.1,9027.3,9119.1,0.0
2019-08-22,9037.6,9385.8,9027.3,9027.3,-1.01
2019-08-23,9368.6,9385.8,9351.8,9385.8,3.97
2019-08-26,9278.8,9344.8,9197.9,9197.9,-2.0
2019-08-27,9359.5,9359.5,9310.3,9344.8,1.6
2019-08-28,9323.4,9369.9,9323.4,9343.0,-0.02
2019-08-29,9374.9,9374.9,9323.0,9330.0,-0.14
2019-08-30,9381.5,9381.5,9320.0,9320.0,-0.11
2019-09-02,9411.4,9411.4,9320.0,9320.0,0.0
2019-09-03,9344.0,9344.0,9338.9,9338.9,0.2
2019-09-04,9312.8,9368.0,9312.8,9330.0,-0.1
2019-09-05,9353.1,9369.9,9353.1,9355.0,0.27
2019-09-06,9387.1,9387.1,9350.0,9350.0,-0.05
2019-09-09,9376.8,9376.8,9282.3,9282.3,-0.72
2019-09-10,9350.2,9371.3,9350.2,9350.6,0.74
2019-09-11,9359.4,9371.3,9350.0,9371.3,0.22
2019-09-12,9362.8,9368.2,9350.0,9350.0,-0.23
2019-09-13,9340.4,9368.2,9340.4,9368.2,0.19
2019-09-16,9375.6,9375.6,9350.0,9350.0,-0.19
2019-09-17,9398.6,9398.6,9365.0,9365.0,0.16
2019-09-18,9326.4,9369.9,9326.4,9365.0,0.0
2019-09-19,9380.6,9380.6,9370.3,9380.0,0.16
2019-09-20,9386.2,9386.2,9370.2,9370.3,-0.1
2019-09-23,9389.2,9389.2,9360.0,9360.0,-0.11
2019-09-24,9360.4,9397.1,9360.0,9360.0,0.0
2019-09-25,9376.2,9400.5,9370.0,9375.0,0.16
2019-09-26,9434.7,9434.7,9370.0,9370.0,-0.05
2019-09-27,9404.1,9404.1,9380.0,9380.0,0.11
2019-09-30,9400.3,9428.6,9375.0,9401.3,0.23
2019-10-01,9422.2,9434.6,9394.4,9422.2,0.22
2019-10-02,9384.3,9403.4,9374.9,9386.2,-0.38
2019-10-03,9368.6,9400.0,9367.9,9368.8,-0.19
2019-10-04,9377.8,9400.0,9377.8,9400.0,0.33
2019-10-07,9397.8,9405.0,9389.4,9400.8,0.01
2019-10-08,9398.9,9398.9,9375.0,9375.0,-0.27
2019-10-09,9406.1,9406.1,9375.0,9380.0,0.05
2019-10-10,9381.1,9393.1,9375.0,9375.0,-0.05
2019-10-11,9406.4,9406.4,9380.0,9380.0,0.05
2019-10-14,9414.55,9414.55,9408.46,9408.46,0.3
2019-10-15,9413.31,9413.31,9375.0,9410.83,0.03
2019-10-16,9392.67,9406.59,9392.67,9400.0,-0.12
2019-10-17,9367.01,9405.0,9367.01,9400.0,0.0
2019-10-18,9396.96,9405.0,9396.96,9405.0,0.05
2019-10-21,9378.47,9400.0,9378.47,9400.0,-0.05
2019-10-22,9405.24,9409.56,9405.24,9408.0,0.09
2019-10-23,9419.92,9419.92,9407.01,9408.0,0.0
2019-10-24,9387.37,9408.93,9387.37,9400.0,-0.09
2019-10-25,9429.65,9429.99,9405.0,9405.0,0.05
2019-10-28,9454.5,9454.5,9393.5,9405.0,0.0
2019-10-29,9394.9,9419.94,9394.9,9415.0,0.11
2019-10-30,9398.61,9416.51,9398.61,9413.0,-0.02
2019-10-31,9374.33,9423.0,9374.33,9423.0,0.11
2019-11-01,9413.21,9420.0,9413.21,9420.0,-0.03
2019-11-04,9411.69,9426.46,9411.69,9415.57,-0.05
2019-11-05,9457.92,9457.92,9420.0,9420.0,0.05
2019-11-06,9480.13,9480.13,9445.0,9445.0,0.27
2019-11-07,9458.58,9458.58,9420.0,9420.0,-0.26
2019-11-08,9474.03,9474.03,9420.0,9420.0,0.0
2019-11-11,9457.44,9457.44,9420.0,9426.0,0.06
2019-11-12,9441.5,9465.38,9441.5,9450.0,0.25
2019-11-13,9469.55,9470.45,9450.0,9450.0,0.0
2019-11-14,9470.45,9470.45,9467.25,9470.45,0.22
2019-11-15,9437.2,9469.73,9437.2,9440.0,-0.32
2019-11-18,9448.06,9468.79,9442.51,9451.74,0.12
2019-11-19,9461.6,9468.79,9461.6,9468.79,0.18
2019-11-20,9467.59,9467.62,9450.0,9450.0,-0.2
2019-11-21,9452.06,9479.88,9450.0,9450.0,0.0
2019-11-22,9497.02,9497.02,9450.0,9455.0,0.05
2019-11-25,9514.1,9514.1,9450.0,9450.0,-0.05
2019-11-26,9483.56,9483.56,9450.0,9460.0,0.11
2019-11-27,9462.4,9480.0,9462.4,9480.0,0.21
2019-11-28,9464.62,9464.62,9463.64,9464.0,-0.17
2019-11-29,9455.87,9480.0,9455.87,9463.64,0.0
2019-12-02,9457.4,9480.58,9457.4,9459.42,-0.04
2019-12-03,9422.23,9493.31,9422.23,9470.0,0.11
2019-12-04,9487.36,9487.36,9470.0,9470.0,0.0
2019-12-05,9467.73,9491.18,9467.73,9470.0,0.0
2019-12-06,9482.29,9482.29,9470.0,9475.0,0.05
2019-12-09,9509.31,9509.31,9470.0,9470.0,-0.05
2019-12-10,9500.99,9500.99,9485.0,9485.0,0.16
2019-12-11,9486.79,9495.82,9485.0,9485.0,0.0
2019-12-12,9446.19,9493.14,9446.19,9485.0,0.0
2019-12-13,9460.72,9491.13,9460.72,9490.0,0.05
2019-12-16,9536.22,9536.22,9475.0,9475.0,-0.16
2019-12-17,9511.34,9511.34,9480.0,9480.0,0.05
2019-12-18,9475.0,9512.36,9475.0,9508.65,0.3
2019-12-19,9503.16,9503.16,9482.0,9482.0,-0.28
2019-12-20,9506.45,9506.45,9480.0,9480.0,-0.02
2019-12-23,9512.19,9512.19,9470.0,9470.0,-0.11
2019-12-24,9484.95,9493.09,9475.0,9475.0,0.05
2019-12-25,9483.72,9483.72,9466.0,9466.0,-0.09
2019-12-26,9480.0,9483.72,9466.0,9483.72,0.19
2019-12-27,9470.3,9484.64,9466.0,9466.0,-0.19
2019-12-30,9449.5,9494.4,9449.5,9475.0,0.1
2019-12-31,9483.6,9483.6,9467.0,9467.0,-0.08
2020-01-01,9525.04,9525.04,9457.0,9457.0,-0.11
2020-01-02,9484.37,9525.04,9457.0,9525.04,0.72
